URL,U ID,Department,Name,Description,Creation Date,Last Update Date (data),Category,Owner UID,License,Data Provided By,Source Link,api_endpoint,Parent UID,provenance,Owner
https://data.lacity.org/d/uqa9-i9rx,uqa9-i9rx,Building and Safety,Building and Safety Multi-Family ADU DU JADU Permit,,08/13/2020 04:46:00 PM +0000,11/13/2020 05:12:00 AM,,tdwf-cih6,,,,https://data.lacity.org/resource/uqa9-i9rx.json,,official,Building and Safety OpenData
https://data.lacity.org/d/75fp-je38,75fp-je38,Transportation,July 2020 tickets,Parking citations with latitude / longitude (XY) in US Feet coordinates according to the NAD_1983_StatePlane_California_V_FIPS_0405_Feet projection.,08/07/2020 05:10:00 PM +0000,11/13/2020 02:00:00 PM,A Well Run City,f8x2-ea6d,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/75fp-je38.json,wjz9-h9np,community,Daniel Tucker
https://data.lacity.org/d/nv9c-hqea,nv9c-hqea,Building and Safety,CASP Change of Use Search,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",08/04/2020 10:04:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,jd26-dqxu,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/nv9c-hqea.json,yv23-pmwf,community,Landry
https://data.lacity.org/d/d7jk-ufat,d7jk-ufat,Transportation,Monthly Dockless Vehicles Trip Start By Census Block Group,"This dataset contains an aggregate count of vehicle trip start locations by all Dockless Mobility companies grouped by Census Block Group within the City of Los Angeles during the Pilot Program only from April 15, 2019 - February 29, 2020. Data is aggregated over a 1 month period, with the exception of April 2019, where data is aggregated from April 15 (deadline for formal compliance) to April 30. Vehicle trip starts are where a trip begins in the public right of way. Census block groups where four or less trips occurred within one month were excluded. For more information on vehicle trip start metric, please visit the <a href=""https://github.com/openmobilityfoundation/mobility-data-specification#mobility-data-specification"" target=""_blank"">  Mobility Data Specification Github </a>
<p>
This dataset contains micromobility vehicle deployment data reported to the City of Los Angeles Department of Transportation (LADOT) as part of the shared Dockless Mobility Pilot Program. This dataset will not be updated on a regular basis. LADOT captures shared dockless mobility vehicle and trip information using the Mobility Data Specification (MDS) API. MDS is an open-source project of the <a href=""https://www.openmobilityfoundation.org/"" target=""_blank"">Open Mobility Foundation (OMF)</a>. 
</p>
Records with less than 5 trips a month are removed  to protect user privacy.",08/02/2020 08:01:00 PM +0000,09/28/2020 04:56:00 PM,A Livable and Sustainable City,8b8n-vh2w,Creative Commons 1.0 Universal (Public Domain Dedication),LADOT,https://ladot.lacity.org/projects/transportation-services/shared-mobility/micromobility,https://data.lacity.org/resource/d7jk-ufat.json,,official,LA DOT OpenData
https://data.lacity.org/d/j5g7-w4y7,j5g7-w4y7,Transportation,Monthly Dockless Vehicles Deployment By Census Block Group,"This dataset contains an average snapshot count (over a 1 second interval) of vehicle deployment locations by all Dockless Mobility companies grouped by month and Census Block group within the City of Los Angeles during the Pilot Program only from April 15, 2019 - February 29, 2020. Data is aggregated over a 1 month period, with the exception of April 2019, where data is aggregated from April 15 (deadline for formal compliance) to April 30. Vehicle deployment includes the individual instance a Dockless Mobility company locates a dockless vehicle in the public right of way. Dockless vehicles without a reported status change within 48 hours and vehicles with trips longer than 5 hours were excluded. For more information on vehicle deployment metric and the description of vehicle statuses, please visit the <a href=""https://github.com/openmobilityfoundation/mobility-data-specification#mobility-data-specification"" target = ""_blank""> Mobility Data Specification Github</a> .

This dataset contains micromobility vehicle deployment data reported to the City of Los Angeles Department of Transportation (LADOT) as part of the shared Dockless Mobility Pilot Program. This dataset will not be updated on a regular basis. LADOT captures shared dockless mobility vehicle and trip information using the Mobility Data Specification (MDS) API. MDS is an open-source project of the <a href=""https://www.openmobilityfoundation.org/"" target=""_blank"">Open Mobility Foundation (OMF)</a>. 

Geography data (latitude and longitude) is aggregated from all publicly shared Dockless Mobility datasets to protect user privacy.",08/02/2020 07:47:00 PM +0000,09/28/2020 05:01:00 PM,A Livable and Sustainable City,8b8n-vh2w,Creative Commons 1.0 Universal (Public Domain Dedication),LADOT,https://ladot.lacity.org/projects/transportation-services/shared-mobility/micromobility,https://data.lacity.org/resource/j5g7-w4y7.json,,official,LA DOT OpenData
https://data.lacity.org/d/dp7e-wuqk,dp7e-wuqk,Building and Safety,Building and Safety HCID Properties DUs 4 or More,,07/28/2020 11:55:00 PM +0000,11/07/2020 03:07:00 AM,,tdwf-cih6,,,,https://data.lacity.org/resource/dp7e-wuqk.json,,official,Building and Safety OpenData
https://data.lacity.org/d/muht-rwyz,muht-rwyz,Building and Safety,Building and Safety HCID Properties Alter Repair Permits,,07/28/2020 11:45:00 PM +0000,11/07/2020 03:06:00 AM,,tdwf-cih6,,,,https://data.lacity.org/resource/muht-rwyz.json,,official,Building and Safety OpenData
https://data.lacity.org/d/g3pn-ki3y,g3pn-ki3y,Building and Safety,Building and Safety HCID Properties All DUs,,07/28/2020 11:28:00 PM +0000,11/07/2020 03:06:00 AM,A Safe City,tdwf-cih6,,,,https://data.lacity.org/resource/g3pn-ki3y.json,,official,Building and Safety OpenData
https://data.lacity.org/d/hxnc-w67j,hxnc-w67j,,CASP,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",07/28/2020 10:57:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,qui2-2kke,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/hxnc-w67j.json,cpkv-aajs,community,Corey
https://data.lacity.org/d/gxf6-fxds,gxf6-fxds,LACERS,2019 Target Asset Allocation,"The Board’s Asset Allocation Policy provides for diversification of assets in an effort to maximize the investment return of the System consistent with market conditions.  Asset allocation modeling identifies the asset classes the System will utilize and the percentage of the total plan assets that each class represents.  Due to the fluctuation of market values, positioning within a specified range is acceptable and constitutes compliance with the policy.  It is anticipated that an extended period of time may be required to fully implement the Asset Allocation Policy and that periodic revisions will occur.  The Board monitors and assesses the actual asset allocation versus policy and will re-balance as appropriate.  The Board reviews the Asset Allocation Policy strategically approximately every three years and on a tactical basis when appropriate.",07/28/2020 10:04:00 PM +0000,07/28/2020 09:59:00 PM,A Well Run City,m666-uncs,,LACERS,https://www.lacers.org/reports-and-statistics,https://data.lacity.org/resource/gxf6-fxds.json,ftgd-xwi4,official,alombardo
https://data.lacity.org/d/iuw9-xntp,iuw9-xntp,LAPD,77th Arrests April 29 2016,"This dataset reflects arrest incidents in the City of Los Angeles from 2010 to 2019. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.",07/27/2020 06:02:00 PM +0000,09/30/2020 05:15:00 PM,A Safe City,enyn-5fwg,Creative Commons 1.0 Universal (Public Domain Dedication),Los Angeles Police Department,,https://data.lacity.org/resource/iuw9-xntp.json,yru6-6re4,community,tgozzy
https://data.lacity.org/d/2zsj-54m7,2zsj-54m7,LAPD,Stop Data Metro April 206,"NOTE: Recent Legistration has increased the types of information collected. These changes will be reflected in the data once the state has determined the reporting process.

This dataset reflects incidents of a vehicle or pedestrian being stopped by the Los Angeles Police Department in the City of Los Angeles dating back to 2010. This data is transcribed from original stop reports that are typed on paper and therefore there may be some inaccuracies within the data. This data is as accurate as the data in the database. Please note questions or concerns in the comments. 

This dataset is part of the Police Data Initiative (https://www.policedatainitiative.org/). For questions, contact the dataset owner or leave a comment.",07/27/2020 03:45:00 PM +0000,11/11/2020 05:00:00 PM,A Safe City,enyn-5fwg,Creative Commons 1.0 Universal (Public Domain Dedication),Los Angeles Police Department,,https://data.lacity.org/resource/2zsj-54m7.json,ci25-wgt7,community,tgozzy
https://data.lacity.org/d/h766-pknw,h766-pknw,LAPD,Rampart/Northeast Trial,This dataset reflects calls for service incidents in the City of Los Angeles in the year 2020. This data is as accurate as the data in the database. Please note questions or concerns in the comments.,08/15/2020 12:30:00 AM +0000,11/10/2020 05:00:00 PM,A Safe City,7jng-wvnq,,Los Angeles Police Department,,https://data.lacity.org/resource/h766-pknw.json,84iq-i2r6,community,mwooter
https://data.lacity.org/d/4nzp-yrft,4nzp-yrft,Housing and Community Investment,hcid_to_dbs,,08/12/2020 05:20:00 PM +0000,11/09/2020 02:00:00 PM,,tdkf-rwnq,,,,https://data.lacity.org/resource/4nzp-yrft.json,,official,HCIDLA OpenData
https://data.lacity.org/d/62kg-c9bv,62kg-c9bv,Building and Safety,Density Bonus Permits Issued 2010- now (non-Discretionary),"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles. Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels). Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",08/07/2020 05:29:00 PM +0000,11/08/2020 06:16:00 PM,,fxdx-r2r8,,,,https://data.lacity.org/resource/62kg-c9bv.json,n9nq-vewq,community,ashleyatkinson
https://data.lacity.org/d/3ims-3abs,3ims-3abs,Office of Finance,CASP Businesses,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007",07/24/2020 05:32:00 PM +0000,10/30/2020 04:11:00 PM,A Prosperous City,jd26-dqxu,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/3ims-3abs.json,6rrh-rzua,community,Landry
https://data.lacity.org/d/kxbe-xf63,kxbe-xf63,Building and Safety,Building and Safety Electrical Permit Issued before 2010,,07/14/2020 08:11:00 PM +0000,11/08/2020 05:21:00 AM,,tdwf-cih6,,,,https://data.lacity.org/resource/kxbe-xf63.json,,official,Building and Safety OpenData
https://data.lacity.org/d/453k-i9ng,453k-i9ng,LAPD,car theft LA 2020 chart,"This dataset reflects incidents of crime in the City of Los Angeles dating back to 2020. This data is transcribed from original crime reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0°, 0°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.",07/23/2020 08:51:00 PM +0000,11/11/2020 02:10:00 PM,A Safe City,38yw-8adm,Creative Commons 1.0 Universal (Public Domain Dedication),Los Angeles Police Department,http://data.lacity.org,https://data.lacity.org/resource/453k-i9ng.json,9jx7-whdr,community,HollyDeMuth
